School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Northeast (Kansas City),-22.69,-33.52,-56.22,273,289,285
Carrollton,-30.49,-26.99,-57.47,291,281,286
Hayti,-28.1,-29.61,-57.7,287,288,287
Malden,-25.21,-34.0,-59.21,284,290,288
Cuba,-33.32,-26.15,-59.47,292,277,289
Affton,-24.43,-36.11,-60.55,281,291,290
Bayless,-25.03,-40.0,-65.02,283,293,291
Doniphan,-39.37,-29.13,-68.5,294,286,292
Willow Springs,-24.15,-44.63,-68.78,278,294,293
Lone Jack with Kingsville,-33.79,-38.59,-72.38,293,292,294
