School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Kearney,20.34,23.58,43.91,4,1,1
Lutheran North,26.48,16.67,43.16,2,3,2
Nevada,18.85,17.35,36.2,5,2,3
Hillsboro,23.7,10.98,34.68,3,14,4
Hannibal,29.52,4.9,34.43,1,21,5
Smithville,16.73,14.85,31.58,7,6,6
Jefferson City,17.77,12.08,29.85,6,12,7
Festus,11.71,16.61,28.33,13,4,8
Holt,15.21,12.64,27.85,9,11,9
Pleasant Hill,14.1,11.71,25.81,10,13,10
Parkway North,9.41,15.02,24.43,14,5,11
Savannah,8.65,14.28,22.94,15,7,12
McDonald County,7.86,13.5,21.36,16,8,13
Bolivar,12.31,5.23,17.54,12,20,14
West Plains,12.59,4.8,17.39,11,22,15
Warrenton,7.75,9.49,17.23,17,16,16
Grandview,7.12,6.98,14.11,18,19,17
Carl Junction,4.24,9.78,14.02,21,15,18
Harrisonville,4.48,8.92,13.39,19,17,19
Sullivan,4.2,7.89,12.09,22,18,20
Warrensburg,16.01,-6.25,9.76,8,36,21
Logan-Rogersville,-6.02,13.38,7.36,27,10,22
Osage,-6.13,13.43,7.29,28,9,23
Pacific,4.32,1.06,5.37,20,25,24
Lutheran St. Charles,2.6,0.19,2.8,24,27,25
Union,3.29,-3.92,-0.63,23,32,26
Van Horn,-2.48,0.9,-1.58,26,26,27
North County,-6.64,3.43,-3.22,30,23,28
Kirksville,-6.19,-3.78,-9.97,29,30,29
Marshfield,1.42,-13.95,-12.53,25,46,30
Hillcrest,-8.58,-4.43,-13.02,32,33,31
Monett,-10.08,-3.5,-13.57,33,29,32
Lincoln College Prep,-15.77,1.69,-14.08,44,24,33
Clayton with Brentwood,-11.82,-3.79,-15.61,37,31,34
Marshall,-14.56,-2.05,-16.61,41,28,35
Excelsior Springs,-8.45,-9.14,-17.59,31,41,36
Mexico,-14.59,-4.46,-19.05,42,34,37
Sikeston,-13.08,-6.74,-19.82,39,37,38
Gateway,-12.87,-8.27,-21.14,38,40,39
St. Charles,-11.58,-9.99,-21.56,35,42,40
Windsor (Imperial),-14.8,-6.82,-21.62,43,38,41
Perryville,-11.73,-10.96,-22.69,36,44,42
Potosi,-14.1,-10.31,-24.41,40,43,43
Benton,-19.25,-6.96,-26.21,47,39,44
Center,-24.13,-5.52,-29.65,48,35,45
Normandy Collaborative,-16.96,-12.94,-29.91,45,45,46
Fulton,-17.76,-14.75,-32.51,46,47,47
Lafayette (St. Joseph),-10.87,-26.22,-37.09,34,49,48
Jennings,-26.5,-25.38,-51.88,50,48,49
Affton,-24.29,-35.99,-60.28,49,50,50
